bag,ztop,Year,Deuterium,temperature
5121,2816,451998.1,-436.7,210
5122,2816.55,452479.9,-437.8,209.8
5123,2817.1,452972,-438.3,209.7
5124,2817.65,453468,-436.5,210
5125,2818.2,453950.9,-435.8,210.2
5126,2818.75,454429,-439.7,209.5
5127,2819.3,454937.2,-433.5,210.6
5128,2819.85,455397.5,-426.9,211.7
5129,2820.4,455814,-431.8,210.9
5130,2820.95,456261,-426.1,211.8
5131,2821.5,456671.2,-419.4,212.9
5132,2822.05,457039.8,-417.3,213.2
5133,2822.6,457395.4,-411.7,214.2
5134,2823.15,457722.4,-416.1,213.5
5135,2823.7,458072.4,-421.5,212.6
5136,2824.25,458454.6,-425.7,211.9
5137,2824.8,458863.1,-430.9,211
5138,2825.35,459306.1,-428.8,211.4
5139,2825.9,459735.4,-423.5,212.3
5140,2826.45,460130.4,-419.6,212.9
5141,2827,460500.8,-416.7,213.4
5142,2827.55,460855,-414.2,213.8
5143,2828.1,461195.6,-412.8,214
5144,2828.65,461528.8,-417,213.3
5145,2829.2,461885.5,-420.4,212.8
5146,2829.75,462262.7,-425.3,212
5147,2830.3,462669.2,-423.9,212.2
5148,2830.85,463067.4,-420.5,212.8
5149,2831.4,463444.8,-419.4,213
5150,2831.95,463815.6,-418.3,213.1
5151,2832.5,464180.3,-420.6,212.8
5152,2833.05,464557.8,-417.1,213.3
5153,2833.6,464915.9,-416,213.5
5154,2834.15,465267,-413.8,213.9
5155,2834.7,465606.7,-415,213.7
5156,2835.25,465951.9,-412.5,214.1
5157,2835.8,466284.8,-412.7,214.1
5158,2836.35,466618.1,-410.3,214.5
5159,2836.9,466939.4,-411.4,214.3
5160,2837.45,467265.8,-410.8,214.4
5161,2838,467589.5,-410.5,214.5
5162,2838.55,467911.8,-410.7,214.4
5163,2839.1,468235,-409.5,214.6
5164,2839.65,468551.7,-406.7,215.1
5165,2840.2,468855.5,-406.6,215.1
5166,2840.75,469158.2,-405.4,215.3
5167,2841.3,469455.4,-404.4,215.5
5168,2841.85,469748.2,-405.4,215.3
5169,2842.4,470043.8,-398,216.5
5170,2842.95,470310.4,-404.9,215.4
5171,2843.5,470604.2,-404.1,215.5
5172,2844.05,470896.1,-403.2,215.7
5173,2844.6,471184.2,-403.5,215.6
5174,2845.15,471473.9,-404.2,215.5
5175,2845.7,471767.5,-406.4,215.1
5176,2846.25,472071.6,-407.2,215
5177,2846.8,472380.2,-409,214.7
5178,2847.35,472698.1,-409,214.7
5179,2847.9,473016.3,-410,214.5
5180,2848.45,473339.9,-410,214.5
5181,2849,473664,-410.2,214.5
5182,2849.55,473989.2,-408.8,214.7
5183,2850.1,474308.6,-412.7,214.1
5184,2850.65,474646.5,-410.1,214.5
5185,2851.2,474973,-412,214.2
5186,2851.75,475309.3,-412,214.2
5187,2852.3,475646.3,-412,214.2
5188,2852.85,475983.6,-410.7,214.4
5189,2853.4,476314.6,-411.7,214.3
5190,2853.95,476651.2,-411.9,214.2
5191,2854.5,476989.5,-413,214.1
5192,2855.05,477333.8,-411.1,214.4
5193,2855.6,477668.9,-413,214.1
5194,2856.15,478014,-412.1,214.2
5195,2856.7,478355.4,-412.7,214.1
5196,2857.25,478700.2,-411.7,214.3
5197,2857.8,479040.7,-411.3,214.3
5198,2858.35,479379.8,-414.8,213.8
5199,2858.9,479738.6,-414.5,213.8
5200,2859.45,480096.8,-414.9,213.8
5201,2860,480457.8,-415.5,213.7
5202,2860.55,480822.7,-415.7,213.6
5203,2861.1,481189.7,-417.9,213.3
5204,2861.65,481569.2,-414,213.9
5205,2862.2,481927.3,-415.6,213.7
5206,2862.75,482295,-415.7,213.6
5207,2863.3,482663.5,-415.2,213.7
5208,2863.85,483029.7,-414.2,213.9
5209,2864.4,483390.8,-415.7,213.6
5210,2864.95,483760.5,-412.9,214.1
5211,2865.5,484116,-415.3,213.7
5212,2866.05,484485.3,-419.2,213.1
5213,2866.6,484878.7,-420.9,212.8
5214,2867.15,485283.7,-420.3,212.9
5215,2867.7,485685.4,-418.5,213.2
5216,2868.25,486076.3,-417.2,213.4
5217,2868.8,486459.1,-416.8,213.5
5218,2869.35,486839.8,-416.1,213.6
5219,2869.9,487216.6,-416.3,213.6
5220,2870.45,487595.2,-418.4,213.2
5221,2871,487987.2,-425.1,212.1
5222,2871.55,488423.1,-424.8,212.2
5223,2872.1,488858,-423.6,212.4
5224,2872.65,489285.2,-424,212.3
5225,2873.2,489715.5,-422.7,212.5
5226,2873.75,490137.9,-423.5,212.4
5227,2874.3,490566.2,-424.1,212.3
5228,2874.85,490999.4,-424.6,212.2
5229,2875.4,491436.7,-424.9,212.2
5230,2875.95,491877,-423.6,212.4
5231,2876.5,492309.1,-423.1,212.5
5232,2877.05,492738.8,-423,212.5
5233,2877.6,493168.6,-423.9,212.4
5234,2878.15,493604.7,-422.6,212.6
5235,2878.7,494032.7,-419,213.2
5236,2879.25,494437.4,-419.6,213.1
5237,2879.8,494846.1,-420.7,212.9
5238,2880.35,495262,-420.7,213
5239,2880.9,495678.2,-417.7,213.5
5240,2881.45,496075.1,-415.5,213.9
5241,2882,496458.6,-415.2,213.9
5242,2882.55,496841,-418.1,213.5
5243,2883.1,497240.8,-417.2,213.6
5244,2883.65,497635.8,-417.1,213.6
5245,2884.2,498030.3,-412.5,214.4
5246,2884.75,498397.5,-415.6,213.9
5247,2885.3,498782.2,-412.3,214.5
5248,2885.85,499148.4,-413.1,214.4
5249,2886.4,499519.1,-412.4,214.5
5250,2886.95,499886.3,-412.3,214.5
5251,2887.5,500252.9,-411,214.7
5252,2888.05,500613,-412.5,214.5
5253,2888.6,500981.3,-412.1,214.6
5254,2889.15,501347.5,-411.4,214.7
5255,2889.7,501710.4,-412.3,214.5
5256,2890.25,502078.4,-410.3,214.9
5257,2890.8,502435.7,-415.2,214.1
5258,2891.35,502821.5,-411.9,214.6
5259,2891.9,503188.8,-412.3,214.6
5260,2892.45,503558.3,-411.8,214.6
5261,2893,503925.8,-412.8,214.5
5262,2893.55,504301,-420.4,213.2
5263,2894.1,504722.6,-418.6,213.5
5264,2894.65,505134.3,-418.9,213.5
5265,2895.2,505548.3,-417,213.8
5266,2895.75,505951.2,-418.2,213.6
5267,2896.3,506361.6,-417.6,213.7
5268,2896.85,506769.3,-420.8,213.2
5269,2897.4,507197.5,-417.1,213.8
5270,2897.95,507603.4,-417.2,213.8
5271,2898.5,508010.4,-420.4,213.2
5272,2899.05,508438.4,-419.9,213.3
5273,2899.6,508864.3,-419.6,213.4
5274,2900.15,509288.3,-417.1,213.8
5275,2900.7,509697.8,-420.3,213.2
5276,2901.25,510128.1,-417.8,213.6
5277,2901.8,510542.7,-416,213.9
5278,2902.35,510946.5,-414.8,214.1
5279,2902.9,511343.8,-416.5,213.8
5280,2903.45,511752.3,-416.7,213.8
5281,2904,512163.8,-420.7,213.1
5282,2904.55,512602.6,-422.1,212.9
5283,2905.1,513053,-425.9,212.3
5284,2905.65,513531.2,-430,211.6
5285,2906.2,514044.2,-433.5,211
5286,2906.75,514586.3,-432.2,211.2
5287,2907.3,515118.9,-435.8,210.6
5288,2907.85,515683,-434.4,210.9
5289,2908.4,516235.5,-435.8,210.6
5290,2908.95,516800.9,-433,211.1
5291,2909.5,517343.1,-432.7,211.1
5292,2910.05,517882.8,-429.3,211.7
5293,2910.6,518395.2,-431.4,211.4
5294,2911.15,518924.4,-430,211.6
5295,2911.7,519443.3,-430.3,211.5
5296,2912.25,519965,-429.9,211.6
5297,2912.8,520484.3,-429.5,211.7
5298,2913.35,521002.1,-434.5,210.8
5299,2913.9,521561.9,-435.9,210.6
5300,2914.45,522136.2,-434.6,210.8
5301,2915,522700.1,-434,210.9
5302,2915.55,523259.5,-433.8,210.9
5303,2916.1,523818.2,-433.7,210.9
5304,2916.65,524377,-432.7,211
5305,2917.2,524928.2,-431.6,211.2
5306,2917.75,525470.9,-432.4,211.1
5307,2918.3,526021.5,-433,210.9
5308,2918.85,526578.2,-434.8,210.6
5309,2919.4,527152.1,-435,210.6
5310,2919.95,527728.8,-436.4,210.4
5311,2920.5,528319.4,-437,210.3
5312,2921.05,528915.6,-435.6,210.5
5313,2921.6,529498.1,-429.9,211.4
5314,2922.15,530031.2,-429.6,211.5
5315,2922.7,530561.5,-431,211.3
5316,2923.25,531102.9,-430.9,211.3
5317,2923.8,531643.4,-428.9,211.6
5318,2924.35,532166.4,-424.7,212.3
5319,2924.9,532654.4,-421.6,212.8
5320,2925.45,533119.1,-424,212.5
5321,2926,533601.1,-427.5,211.9
5322,2926.55,534109.6,-427.3,211.9
5323,2927.1,534616.9,-431.5,211.2
5324,2927.65,535157.3,-427.1,212
5325,2928.2,535662.9,-427.4,211.9
5326,2928.75,536169.1,-422.1,212.8
5327,2929.3,536634.6,-420.5,213.1
5328,2929.85,537087.4,-417.5,213.6
5329,2930.4,537519.4,-417.2,213.6
5330,2930.95,537948.4,-412.7,214.4
5331,2931.5,538348.8,-410,214.8
5332,2932.05,538732.4,-407.3,215.3
5333,2932.6,539100.3,-408.7,215
5334,2933.15,539476.2,-410.3,214.8
5335,2933.7,539864.1,-416.9,213.7
5336,2934.25,540293.8,-414.8,214
5337,2934.8,540711.8,-416.4,213.8
5338,2935.35,541141.1,-420.3,213.1
5339,2935.9,541597.1,-418.6,213.4
5340,2936.45,542043.6,-421.7,212.9
5341,2937,542512.6,-422,212.9
5342,2937.55,542985.5,-425.2,212.3
5343,2938.1,543483.8,-426.3,212.2
5344,2938.65,543992.4,-431.3,211.3
5345,2939.2,544542.8,-430.2,211.5
5346,2939.75,545085.1,-427.4,212
5347,2940.3,545603.4,-422.9,212.7
5348,2940.85,546087.9,-423.4,212.6
5349,2941.4,546576.1,-422.4,212.8
5350,2941.95,547057.8,-421.7,212.9
5351,2942.5,547535,-421.6,212.9
5352,2943.05,548012.1,-419.6,213.3
5353,2943.6,548475.5,-418.8,213.4
5354,2944.15,548933.4,-419.8,213.2
5355,2944.7,549399.2,-416.4,213.8
5356,2945.25,549842.5,-416.1,213.8
5357,2945.8,550284.1,-414.4,214.1
5358,2946.35,550715.7,-414.2,214.1
5359,2946.9,551146.8,-412.7,214.4
5360,2947.45,551569.6,-412.4,214.4
5361,2948,551990.9,-410.8,214.7
5362,2948.55,552403.6,-411.8,214.5
5363,2949.1,552823.1,-409.4,214.9
5364,2949.65,553228.2,-409.8,214.8
5365,2950.2,553637.1,-408.1,215.1
5366,2950.75,554036.6,-408.7,215
5367,2951.3,554440.2,-405.8,215.5
5368,2951.85,554827.4,-402.6,216
5369,2952.4,555196,-404.8,215.6
5370,2952.95,555578.2,-404.9,215.6
5371,2953.5,555962.6,-405.7,215.4
5372,2954.05,556352.6,-406,215.4
5373,2954.6,556745.1,-404.8,215.6
5374,2955.15,557131.2,-402,216
5375,2955.7,557501.6,-403.1,215.8
5376,2956.25,557878.6,-403.1,215.8
5377,2956.8,558256.6,-403.3,215.7
5378,2957.35,558636.2,-402.7,215.8
5379,2957.9,559013.1,-404,215.6
5380,2958.45,559397.4,-401.5,216
5381,2959,559768.2,-403,215.8
5382,2959.55,560146.9,-400.2,216.2
5383,2960.1,560510.2,-399,216.4
5384,2960.65,560866.7,-401.7,215.9
5385,2961.2,561238.6,-403.2,215.7
5386,2961.75,561619.2,-400.2,216.2
5387,2962.3,561982.6,-400.8,216.1
5388,2962.85,562349.1,-399.8,216.2
5389,2963.4,562709.9,-401.1,216
5390,2963.95,563077.5,-400.6,216.1
5391,2964.5,563442.6,-402.2,215.8
5392,2965.05,563816.3,-400.5,216.1
5393,2965.6,564180.1,-398.1,216.5
5394,2966.15,564529.9,-400.4,216.1
5395,2966.7,564892.3,-400.1,216.2
5396,2967.25,565253.1,-401.4,216
5397,2967.8,565620.8,-400.5,216.1
5398,2968.35,565983.1,-400.6,216.1
5399,2968.9,566345.4,-401.3,216
5400,2969.45,566711.8,-400.5,216.1
5401,2970,567073.8,-400.1,216.2
5402,2970.55,567433.7,-400.5,216.1
5403,2971.1,567796.2,-400.2,216.2
5404,2971.65,568157.3,-399.8,216.2
5405,2972.2,568516.8,-400.2,216.2
5406,2972.75,568878.4,-401.8,215.9
5407,2973.3,569249.4,-400.8,216.1
5408,2973.85,569615.2,-402.6,215.8
5409,2974.4,569990.9,-403.1,215.8
5410,2974.95,570369.7,-400.6,216.2
5411,2975.5,570734.1,-401.3,216.1
5412,2976.05,571102.1,-400.1,216.3
5413,2976.6,571464.5,-405.2,215.5
5414,2977.15,571855.1,-402.1,216
5415,2977.7,572227.8,-400.6,216.3
5416,2978.25,572590.4,-400.4,216.4
5417,2978.8,572951.8,-403.4,215.9
5418,2979.35,573328.4,-400.9,216.4
5419,2979.9,573689.3,-401.8,216.3
5420,2980.45,574053.9,-400.9,216.5
5421,2981,574411.9,-401.1,216.5
5422,2981.55,574770,-402.2,216.3
5423,2982.1,575133.4,-400,216.7
5424,2982.65,575484.6,-400.9,216.5
5425,2983.2,575841.6,-402.4,216.2
5426,2983.75,576209.2,-403.2,216
5427,2984.3,576585.3,-403.2,215.9
5428,2984.85,576966.4,-402.4,215.9
5429,2985.4,577344.9,-403.6,215.8
5430,2985.95,577730.5,-403.4,215.8
5431,2986.5,578114.4,-402.8,215.9
5432,2987.05,578494.9,-403,215.9
5433,2987.6,578876.7,-405.6,215.5
5434,2988.15,579275,-401,216.2
5435,2988.7,579645.5,-400.4,216.3
5436,2989.25,580013.4,-401.8,216.1
5437,2989.8,580389.4,-399.6,216.5
5438,2990.35,580753.2,-396.8,217
5439,2990.9,581102.1,-397.7,216.8
5440,2991.45,581455.4,-397.7,216.8
5441,2992,581809.1,-397.3,216.9
5442,2992.55,582160.9,-397.8,216.8
5443,2993.1,582515.4,-397.1,216.9
5444,2993.65,582866.8,-399.3,216.6
5445,2994.2,583231.1,-402.2,216.1
5446,2994.75,583614.2,-408.6,215.1
5447,2995.3,584037.4,-407.1,215.3
5448,2995.85,584452.9,-410.9,214.7
5449,2996.4,584894.1,-414.8,214.1
5450,2996.95,585363.9,-415.5,214
5451,2997.5,585840.4,-419,213.4
5452,2998.05,586344.7,-424.1,212.5
5453,2998.6,586892,-426.8,212.1
5454,2999.15,587464.7,-430.5,211.5
5455,2999.7,588073.1,-431.7,211.3
5456,3000.25,588693.5,-425.8,212.3
5457,3000.8,589260.4,-425,212.4
5458,3001.35,589820.4,-427.2,212
5459,3001.9,590400.4,-423.5,212.7
5460,3002.45,590951.9,-431.1,211.4
5461,3003,591573.4,-429.8,211.6
5462,3003.55,592185.2,-427.5,212
5463,3004.1,592776.2,-422,212.9
5464,3004.65,593317.5,-418.7,213.5
5465,3005.2,593832.2,-416.7,213.8
5466,3005.75,594331.2,-411.9,214.6
5467,3006.3,594794.5,-411.9,214.6
5468,3006.85,595259.6,-420.3,213.2
5469,3007.4,595790.6,-425.2,212.4
5470,3007.95,596366.4,-423.9,212.6
5471,3008.5,596932.3,-420.1,213.3
5472,3009.05,597465.9,-420.1,213.3
5473,3009.6,597999.7,-416.3,213.9
5474,3010.15,598504.1,-417.4,213.7
5475,3010.7,599017.2,-413.8,214.3
5476,3011.25,599503.7,-416.4,213.9
5477,3011.8,600011.2,-421.7,213
5478,3012.35,600564.4,-426.3,212.3
5479,3012.9,601161.4,-432.3,211.3
5480,3013.45,601818.6,-427.8,212
5481,3014,602432.1,-423.8,212.7
5482,3014.55,603008.1,-423.3,212.8
5483,3015.1,603580.1,-422.9,212.8
5484,3015.65,604147.6,-416.3,213.9
5485,3016.2,604661.8,-418.6,213.5
5486,3016.75,605194.4,-420.1,213.3
5487,3017.3,605740.6,-418.6,213.5
5488,3017.85,606275.5,-418.9,213.5
5489,3018.4,606813.1,-417.2,213.8
5490,3018.95,607337.1,-414.8,214.2
5491,3019.5,607842.4,-414.6,214.2
5492,3020.05,608346.3,-413.7,214.3
5493,3020.6,608843.1,-408.1,215.2
5494,3021.15,609299.1,-406.5,215.5
5495,3021.7,609744,-405.8,215.6
5496,3022.25,610184.4,-404.1,215.9
5497,3022.8,610613.9,-401.7,216.2
5498,3023.35,611028.4,-399.9,216.5
5499,3023.9,611431.6,-398.5,216.7
5500,3024.45,611827.1,-401.6,216.2
5501,3025,612243.8,-400.5,216.4
5502,3025.55,612654.8,-400.5,216.3
5503,3026.1,613066.2,-396.7,216.9
5504,3026.65,613455.2,-398.2,216.7
5505,3027.2,613853.9,-397.9,216.7
5506,3027.75,614252.3,-399.2,216.5
5507,3028.3,614659.4,-396.9,216.8
5508,3028.85,615054.2,-398.5,216.5
5509,3029.4,615459.4,-399.3,216.4
5510,3029.95,615871.2,-401.9,215.9
5511,3030.5,616302.1,-403.7,215.6
5512,3031.05,616745.4,-400.4,216.1
5513,3031.6,617168.5,-402.6,215.7
5514,3032.15,617606,-399.1,216.3
5515,3032.7,618022.2,-400.5,216
5516,3033.25,618448.1,-400.1,216.1
5517,3033.8,618872.5,-400.8,216
5518,3034.35,619303.1,-402.9,215.6
5519,3034.9,619748.7,-404.5,215.3
5520,3035.45,620206.8,-402.9,215.5
5521,3036,620655.1,-402.9,215.5
5522,3036.55,621103.4,-399.6,216.1
5523,3037.1,621531.1,-405.3,215.1
5524,3037.65,622000.2,-412.5,213.9
5525,3038.2,622525.8,-419,212.8
5526,3038.75,623113,-428.7,211.2
5527,3039.3,623798.6,-436.9,209.9
5528,3039.85,624580.4,-438.3,209.6
5529,3040.4,625382,-439.1,209.5
5530,3040.95,626193.9,-434.9,210.2
5531,3041.5,626955.2,-439,209.5
5532,3042.05,627765.2,-439.2,209.5
5533,3042.6,628577.9,-436.1,210
5534,3043.15,629351.1,-438,209.7
5535,3043.7,630147.3,-439.1,209.5
5536,3044.25,630958.1,-439.3,209.5
5537,3044.8,631770.8,-434.5,210.3
5538,3045.35,632524.4,-429.3,211.2
5539,3045.9,633217.7,-430.2,211
5540,3046.45,633921.5,-431,210.9
5541,3047,634635.2,-431.2,210.9
5542,3047.55,635352.1,-428.9,211.3
5543,3048.1,636044.1,-427.6,211.5
5544,3048.65,636722,-431.3,210.9
5545,3049.2,637441.4,-430.2,211.1
5546,3049.75,638149,-432.9,210.7
5547,3050.3,638886.8,-433.3,210.6
5548,3050.85,639629.6,-430.5,211.1
5549,3051.4,640339.1,-426.8,211.7
5550,3051.95,641009.2,-425.6,211.9
5551,3052.5,641667.1,-427.3,211.6
5552,3053.05,642343.6,-431.7,210.9
5553,3053.6,643069.6,-434.4,210.4
5554,3054.15,643828.7,-434.6,210.4
5555,3054.7,644591.4,-438.4,209.8
5556,3055.25,645400.1,-436.3,210.1
5557,3055.8,646182.4,-431.1,211
5558,3056.35,646902.1,-433.5,210.6
5559,3056.9,647648.6,-437.1,210
5560,3057.45,648439.1,-440.3,209.5
5561,3058,649270.6,-441,209.4
5562,3058.55,650111,-440.7,209.4
5563,3059.1,650945.4,-440.5,209.5
5564,3059.65,651775.8,-436.9,210.1
5565,3060.2,652557.6,-432.1,210.9
5566,3060.75,653281.6,-426.7,211.7
5567,3061.3,653945.6,-429.3,211.3
5568,3061.85,654636.9,-428.2,211.5
5569,3062.4,655317.8,-433,210.7
5570,3062.95,656053.2,-433.3,210.6
5571,3063.5,656794.2,-434.5,210.4
5572,3064.05,657549.8,-433,210.7
5573,3064.6,658288.5,-432,210.9
5574,3065.15,659015.4,-431.1,211
5575,3065.7,659732.6,-427.2,211.7
5576,3066.25,660406.7,-427,211.7
5577,3066.8,661078.2,-421.4,212.6
5578,3067.35,661691.4,-422.2,212.5
5579,3067.9,662312.1,-425.9,211.9
5580,3068.45,662970.2,-430.9,211.1
5581,3069,663683.4,-428.4,211.5
5582,3069.55,664369.8,-423.9,212.3
5583,3070.1,665007.9,-416.5,213.5
5584,3070.65,665577.2,-420.2,212.9
5585,3071.2,666181.3,-424.2,212.3
5586,3071.75,666826.1,-427.2,211.8
5587,3072.3,667504.8,-430.7,211.2
5588,3072.85,668222.7,-432.7,210.9
5589,3073.4,668965.3,-430.5,211.2
5590,3073.95,669684.1,-428,211.6
5591,3074.5,670375.8,-422.6,212.5
5592,3075.05,671010.9,-420.5,212.9
5593,3075.6,671626.7,-421.5,212.7
5594,3076.15,672252.8,-422.3,212.6
5595,3076.7,672886.9,-421,212.8
5596,3077.25,673508.8,-418.7,213.2
5597,3077.8,674109,-418.3,213.2
5598,3078.35,674705.6,-416.7,213.5
5599,3078.9,675288.2,-416.4,213.6
5600,3079.45,675869.5,-416.7,213.5
5601,3080,676454.2,-414.8,213.9
5602,3080.55,677022.9,-414.3,213.9
5603,3081.1,677587.5,-415,213.8
5604,3081.65,678157.6,-412.4,214.3
5605,3082.2,678706.2,-412.3,214.3
5606,3082.75,679253.9,-412.3,214.3
5607,3083.3,679802.6,-412.3,214.3
5608,3083.85,680352.8,-413.7,214.1
5609,3084.4,680915.7,-411.7,214.5
5610,3084.95,681462.5,-410.6,214.6
5611,3085.5,682000.6,-410.2,214.7
5612,3086.05,682535.8,-411.2,214.6
5613,3086.6,683079.8,-407.7,215.2
5614,3087.15,683594.1,-406.7,215.3
5615,3087.7,684101.6,-408.2,215.1
5616,3088.25,684621.1,-408.8,215
5617,3088.8,685145.4,-405.6,215.6
5618,3089.35,685644.8,-407.2,215.3
5619,3089.9,686155.3,-405.2,215.7
5620,3090.45,686649.6,-401.3,216.3
5621,3091,687114.8,-403.5,216
5622,3091.55,687595.1,-406,215.6
5623,3092.1,688093.3,-403.5,216
5624,3092.65,688572.1,-405.1,215.8
5625,3093.2,689062.2,-405.2,215.8
5626,3093.75,689551.9,-404,216
5627,3094.3,690032,-404.6,215.9
5628,3094.85,690515.4,-404.4,215.9
5629,3095.4,690996.3,-403.5,216.1
5630,3095.95,691469.6,-402.8,216.2
5631,3096.5,691937,-404.3,215.9
5632,3097.05,692414.2,-404.8,215.8
5633,3097.6,692894.3,-403.7,216
5634,3098.15,693365.3,-404.2,215.9
5635,3098.7,693839.4,-404.8,215.8
5636,3099.25,694317.1,-404.5,215.9
5637,3099.8,694792,-404.9,215.8
5638,3100.35,695269.4,-406.9,215.5
5639,3100.9,695761.8,-408.6,215.2
5640,3101.45,696267.5,-408.2,215.3
5641,3102,696770.4,-409.7,215
5642,3102.55,697285.6,-407.8,215.3
5643,3103.1,697786.1,-406.9,215.5
5644,3103.65,698280.3,-405.9,215.6
5645,3104.2,698767.7,-403.4,216
5646,3104.75,699237.8,-404.8,215.8
5647,3105.3,699719.5,-406.9,215.4
5648,3105.85,700219,-407.3,215.3
5649,3106.4,700722.9,-406.3,215.5
5650,3106.95,701220.8,-406.7,215.4
5651,3107.5,701723.2,-408.5,215.1
5652,3108.05,702241.4,-410,214.8
5653,3108.6,702773.1,-410.8,214.7
5654,3109.15,703312.6,-410.7,214.7
5655,3109.7,703852.8,-412.1,214.5
5656,3110.25,704405.8,-413.7,214.2
5657,3110.8,704973.4,-413.3,214.3
5658,3111.35,705538.7,-413,214.3
5659,3111.9,706101.8,-412.2,214.4
5660,3112.45,706659.1,-411.7,214.5
5661,3113,707213.8,-414.7,214
5662,3113.55,707796.8,-413.7,214.1
5663,3114.1,708373.6,-414.5,213.9
5664,3114.65,708960.2,-413.8,214
5665,3115.2,709543.8,-413.8,213.9
5666,3115.75,710130.1,-414.3,213.8
5667,3116.3,710723.2,-416.7,213.4
5668,3116.85,711340.7,-411.9,214.2
5669,3117.4,711915.1,-412.4,214.1
5670,3117.95,712495.1,-413.5,213.9
5671,3118.5,713087.1,-419.2,212.9
5672,3119.05,713735.3,-418.1,213.1
5673,3119.6,714373.6,-419.4,212.9
5674,3120.15,715025.3,-426.6,211.7
5675,3120.7,715756,-419.3,212.9
5676,3121.25,716410.1,-429.3,211.3
5677,3121.8,717172.3,-430.7,211.1
5678,3122.35,717953.6,-435.4,210.3
5679,3122.9,718791,-421.7,212.6
5680,3123.45,719466.6,-422.4,212.5
5681,3124,720147.4,-429.4,211.4
5682,3124.55,720904.2,-423.2,212.4
5683,3125.1,721590.3,-419.3,213.1
5684,3125.65,722234.1,-425.9,212
5685,3126.2,722946.6,-425.2,212.2
5686,3126.75,723651.1,-425.9,212.1
5687,3127.3,724362.2,-424.7,212.3
5688,3127.85,725060,-424,212.4
5689,3128.4,725748.9,-421.4,212.8
5690,3128.95,726410.6,-421.8,212.8
5691,3129.5,727076.2,-427.3,211.9
5692,3130.05,727804,-426.7,212
5693,3130.6,728524.8,-419.2,213.2
5694,3131.15,729163.5,-415.8,213.8
5695,3131.7,729769.4,-415.9,213.8
5696,3132.25,730376.1,-413.7,214.2
5697,3132.8,730962.5,-418,213.4
5698,3133.35,731589.6,-416.4,213.7
5699,3133.9,732201.8,-414.8,214
5700,3134.45,732800.9,-420.1,213.1
5701,3135,733450.4,-412.3,214.4
5702,3135.55,734027.6,-417.1,213.6
5703,3136.1,734650.8,-420.5,213
5704,3136.65,735307.6,-417.4,213.5
5705,3137.2,735935.8,-421.2,212.9
5706,3137.75,736603.1,-423.7,212.5
5707,3138.3,737299.4,-431.2,211.2
5708,3138.85,738083.7,-434.6,210.7
5709,3139.4,738913.9,-437.8,210.1
5710,3139.95,739788.8,-438.4,210
5711,3140.5,740672.8,-438.9,209.9
5712,3141.05,741564.7,-438.7,210
5713,3141.6,742455.4,-439.4,209.8
5714,3142.15,743359.9,-441.4,209.4
5715,3142.7,744298.2,-440.5,209.5
5716,3143.25,745227.4,-439.2,209.7
5717,3143.8,746137.8,-437.4,210
5718,3144.35,747022.4,-438.3,209.9
5719,3144.9,747919.1,-438.7,209.8
5720,3145.45,748821.2,-436.7,210.2
5721,3146,749695.2,-438.3,209.9
5722,3146.55,750591.2,-438.7,209.8
5723,3147.1,751492.5,-438,210
5724,3147.65,752383.6,-437.8,210
5725,3148.2,753271.9,-437.1,210.1
5726,3148.75,754148.2,-438.3,210
5727,3149.3,755039.3,-439,209.9
5728,3149.85,755937.5,-439.3,209.9
5729,3150.4,756837.2,-438.5,210
5730,3150.95,757723.9,-438.5,210
5731,3151.5,758608.2,-438,210.1
5732,3152.05,759484.1,-437.3,210.3
5733,3152.6,760349,-435.8,210.6
5734,3153.15,761191.4,-434.5,210.8
5735,3153.7,762014.5,-432.8,211.1
5736,3154.25,762813.4,-427.2,212
5737,3154.8,763542.4,-422.1,212.9
5738,3155.35,764213.3,-419,213.4
5739,3155.9,764851.2,-422.1,212.9
5740,3156.45,765520,-424.5,212.6
5741,3157,766215.2,-426,212.3
5742,3157.55,766927,-427.6,212.1
5743,3158.1,767658,-433,211.2
5744,3158.65,768453,-434.3,211
5745,3159.2,769265.5,-433.2,211.2
5746,3159.75,770063.6,-430.4,211.6
5747,3160.3,770827,-425.5,212.4
5748,3160.85,771531.9,-422.2,213
5749,3161.4,772200.1,-420.5,213.3
5750,3161.95,772851,-419.2,213.5
5751,3162.5,773489.3,-421.5,213.1
5752,3163.05,774152.1,-423.8,212.7
5753,3163.6,774841.4,-428.5,211.9
5754,3164.15,775584.8,-430.1,211.6
5755,3164.7,776349.4,-427.8,212
5756,3165.25,777088.8,-423.9,212.6
5757,3165.8,777785.6,-419.2,213.3
5758,3166.35,778434.8,-415,214
5759,3166.9,779044.7,-412.4,214.3
5760,3167.45,779634.2,-415.1,213.8
5761,3168,780253.6,-416.8,213.5
5762,3168.55,780893.6,-418.2,213.2
5763,3169.1,781550.8,-416.5,213.4
5764,3169.65,782193.2,-413.6,213.9
5765,3170.2,782809.1,-411.4,214.2
5766,3170.75,783404.2,-408.2,214.8
5767,3171.3,783970.2,-406.6,215
5768,3171.85,784521.7,-406.7,215
5769,3172.4,785073.8,-406.6,215
5770,3172.95,785625,-404.6,215.4
5771,3173.5,786158.7,-403.6,215.5
5772,3174.05,786684,-403.4,215.6
5773,3174.6,787207.4,-403.6,215.5
5774,3175.15,787732.1,-404.8,215.3
5775,3175.7,788266.9,-404.2,215.5
